text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
"sản_phẩm như shop đăng , hạn sử_dụng còn dài , rất đáng tiền , giao hàng nhanh",0,0,1,0,1,0
"giao đủ bỉm giao siêu nhanh , mình mua của shop rất nhiều rồi , nhưng không được tặng tất hơi bùn 😟",0,-1,0,0,1,0
giao bỉm nhanh . chất_lượng tuyệt_vời . sẽ ủng_hộ lâu_dài .,0,0,0,1,1,0
sữa hàng chuẩn giao hàng nhanh rất ưng ạa,0,0,0,0,1,1
"date sữa xa , uống mùi thơm , ngậy , kiểm_tra mã_vạch chuẩn . nói_chung lại là sự lựa_chọn đúng , săn được giá giảm nhưng chất_lượng vẫn rất ok . sẽ ủng_hộ shop dài",1,0,1,1,0,1
"hàng y hình , sữa hạn sử_dụng mới hạn_dùng 2022 , shop đóng_gói hàng cẩn_thận ,",0,0,1,0,1,0
shop giao hàng nhanh gói hàng cẩn thậnh shop giao hàng nhanh gói hàng cẩn thậnhs,0,0,0,0,1,0
shop đóng_gói cẩn_thận . chưa sử_dụng nên chưa biết chất_lượng . hi_vọng bé hợp_tác,0,0,0,0,1,0
"đóng_gói cẩn_thận , giao hàng nhanh , nhìn sản_phẩm khá bắt_mắt . đang dùng thử",0,0,0,0,1,0
"shop giao hàng siêu nhanh , bé nhà mình dùng thấy hợp . sẽ ủng_hộ shop .",0,0,0,0,1,0
"mua được giá tốt 12 / 12 con mình dùng sữa này rất tốt , uống nhiều nên nhanh hết",1,0,0,1,0,0
"mình đặt nhiều lần nhưng không hiểu sao lần này lại là nắp xanh , tuy_nhiên giao nhanh",0,-1,0,0,1,0
"hàng chuẩn , giá tốt ! 5 sao !",1,0,0,0,0,1
giao hàng siêu nhanh mua với shop nhiều lần rồi rất hài_lòng và yên_tâm,0,0,0,0,1,0
đóng hàng cận thận,0,0,0,0,1,0
"sản_phẩm_chất_lượng tuyệt_vời , đóng_gói sản_phẩm rất kỹ , đẹp và chắc_chắn , shop phục_vụ rất tốt , thời_gian giao hàng rất nhanh",0,1,0,1,1,0
"chất_lượng sản_phẩm tuyệt_vời , thời_gian giao hàng rất nhanh .",0,0,0,1,1,0
ship chậm . hàng tốt,0,0,0,1,-1,0
sữa tốt đóng_gói cẩn_thận,0,0,0,1,1,0
"đã mua lần 3 . shop giao hàng rất nhanh , đóng_gói cẩn_thận .",0,0,0,0,1,0
"chất_lượng sản_phẩm tốt , giao hàng nhanh , sẽ tiếp_tục ủng_hộ shop ❤ ️ ❤ ️ ❤ ️",0,0,0,1,1,0
shop giao hàng nhanh và sản_phẩm_chất_lượng . sẽ ủng_hộ shop dài ạ,0,0,0,1,1,0
"thời_gian giao hàng nhanh , đóng_gói cẩn_thận chắc_chắn . sữa data mới . mua hàng ở shop lâu rồi rất yên_tâm",0,0,0,1,1,0
"đóng hàng cẩn_thận , chắc_chắn . sữa hạn sử_dụng mới , đóng hàng cẩn_thận , chắc_chắn . sữa hạn sử_dụng mới",0,0,1,0,1,0
"giao hàng nhanh , ban_đầu mùi hơi nồng bé có vẻ không thích , nhưng 1 - 2 hôm quen uống rất nhanh .",0,0,0,-1,1,0
"mặc_dù lon sữa hơi bị móp méo , nhưng shop tư_vấn nhiệt_tình trừ hàng chất_lượng nên vẫn được 5 sao : )",0,1,0,1,-1,0
"giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng sản_phẩm ổn , hộp hơi bị móp 1 xíu nhưng vẫn oke",0,1,0,1,1,0
shop giao hàng gói cẩn chuẩn,0,0,0,0,1,1
đóng_gói đẹp và nhanh,0,0,0,0,1,0
giao hàng nhanh . đủ hàng sản_phẩm dùng tốt rất ưng . sẽ ủng_hộ lần sau,0,0,0,1,1,0
shop giao hàng thơm ngon bé nhà mình lần đầu dùng loại này trộm_vía hợp_tác luôn . shop đóng_gói cẩn_thận có chèn xốp nên không bị móp méo .,0,0,0,1,1,0
"hàng nắp xanh , hạn sử_dụng xa 2022 , đóng_gói cẩn_thận , giao hàng nhanh , 1 tháng m mua 5 hộp",0,0,1,0,1,1
"giao hàng nhanh . sữa check được mã_vạch , giá sale rẻ .",1,0,0,0,1,1
"mua nhiều lần rồi , shop đóng_gói rất cẩn_thận và đẹp , check code oke",0,1,0,0,1,1
giao hàng nhanh . đóng_gói cẩm thận .,0,0,0,0,1,0
"sản_phẩm tốt , mùi_vị bé dễ uống , đóng_gói sản_phẩm chắc_chắn",0,0,0,1,1,0
giá rẻ so với nhiều chỗ,1,0,0,0,0,0
"sản_phẩm đẹp , chất_lượng oke mà giá_cả phải ủng_hộ shop nữa",1,0,0,1,0,0
"giao hàng nhanh , sữa chuẩn . hy_vọng luôn uy_tín để ủng_hộ đai dài .",0,0,0,0,1,1
"sản_phẩm sữa có chất_lượng tốt , mình chưa biết cách kiểm_tra códe sản_phẩm nên chưa biết được để phản_hồi . sữa ngon_ngọt nhẹ",0,0,0,1,0,0
"giao hàng cực nhanh , shop đóng_gói bọc hàng kỹ , chắc_chắn .",0,0,0,0,1,0
"đóng_gói sản_phẩm chắc_chắn , han sử_dụng dài sản_phẩm y hình và a giao hàng nhiệt_tình",0,1,1,0,1,0
"ngon nhức_nhối , chắc_chắn sẽ mua nữa ^",0,0,0,1,0,0
hàng đóng_gói vô_cùng cẩn_thận . date xa nhưng giao hơi lâu . cảm_ơn shop,0,0,1,1,-1,0
"giao hàng nhanh , đóng_gói siêu kĩ luôn nha , mua của shop n lần rồi , deal sale nên giá tốt",1,0,0,0,1,0
"giao hàng nhanh , cẩn_thận , hạn có 1 hộp hơi móp 1 xíu nhưng không sao . nhìn_chung là cũng giống hộp trước mình mua ở kids_plaza .",0,0,1,0,1,0
"sp đầy_đủ nhãn_mác , đóng_gói cẩn_thận . còn chưa dùng nếu ok lần sau mua tiếp .",0,0,0,0,1,1
shop giao hàng nhanh như 1 cơn gió,0,0,0,0,1,0
đóng_gói vận_chuyển tốt,0,0,0,0,1,0
chất_lượng ok nha mọi người,0,0,0,1,0,0
sản_phẩm đúng với yêu_cầu giao hàng nhanh còn có quà tặng theo kèm,0,1,0,0,1,1
"sữa hạn sử_dụng xa . đóng_gói chắc_chắn và đẹp . hi , mong là bé nhà mình hợp với sữa này",0,0,1,1,1,0
"shop đóng_gói không cẩn_thận , hộp đế cứng nhưng mà bị móp méo hết trông hộp sữa rất mất thẩm_mĩ . sữa chưa dùng nên cũng chưa biết chất_lượng . hi_vọng lần sau shop giao hàng cho khách gói cẩn_thận . cho shop 4 sao .",0,0,0,0,-1,0
"phản_hồi sản_phẩm nhanh , mình mua mẫu dùng thử bé xinh rất yêu . chưa dùng sản_phẩm nhưng hi_vọng là sản_phẩm chuẩn .",0,1,0,1,0,0
sản_phẩm tốt có điều giao hàng lâu qúa . chất_lượng shop có chương_trình khuyến_mãi để đồng_hành với bé lâu_dài hơn,1,0,0,1,-1,0
"hộp hơi mốp , shop đóng_gói nhìn mỏng_manh quá , có_thể trg quá_trình vận_chuyển nên móp méo . shop chú_ý hơn nha",0,0,0,0,-1,0
giao hàng nhanh giá thì rẻ hơn bên ngoài kiểm_tra mã_vạch thì cũng lên .,1,0,0,0,1,1
"đồ giao đầy_đủ , hạn sử_dụng xa , đóng_gói rất cẩn_thận , ( unpack còn mệt_nghỉ luôn á ) . giá tốt so với mặt_bằng chung . sẽ ủng_hộ tiếp ạ .",1,0,1,0,1,0
kiếm sữa đêm cho bé hơi mệt . giá rẻ hơn shop khác nè . ship siêu siêu nhanh,1,0,0,0,1,0
"mua nhiều lần của shop rồi , đóng_gói cẩn_thận lắm luôn . shop chuẩn_bị hàng nhanh và giao hàng cực_kỳ nhanh . chủ shop nhiệt_tình",0,1,0,0,1,0
giao hàng hơi lâu . đóng_gói đẹp . có_điều shop nên cho vào túi bọc chống va_đập sẽ tốt hơn . như_vậy lon không bị móp méo . dat mới . check ra vạch,0,0,0,0,-1,1
"shop giao hàng cực nhanh . đóng_gói cực_kỳ cẩn_thận chắc_chắn . mình mới mua lần đầu nên chưa biết chất_lượng sữa tnao , nhưng giá rẻ oke",1,0,0,0,1,0
tháng nào cũng đều đều 3 - 4 hộp . sữa thơm đặc lắm . giao hàng nhanh . khâu đóng hàng của shop thì không cần phải nói nữa rồi . quá chi là cẩn_thận luôn . phục_vụ tốt . đóng hàng đẹp và chắc_chắn . hi_vọng sản_phẩm sẽ hỗ_trợ_giúp bé nhà mình cao như mong_muốn,0,1,0,1,1,0
"mua ở đây 3 lần rồi , thật_sự càng uống càng nghiện , giao hàng nhanh .",0,0,0,1,1,0
"bỉm dùng khá ok . nhưng bên giao hàng best làm_ăn quá chán . mình cũng bán hàng trên shoppe nên hiểu , không thèm giao xong để là giao hàng thành_công . bthg_đơn chỉ 1 - 2 ngày là nhận được mà đây đợi mãi mới có ng gọi lấy hàng . cập_nhật sdt ship trên hệ_thống không đúng , gọi toàn thuê_bao .",0,-1,0,1,-1,0
giao hàng siêu nhanh . đặt hôm trước hôm âu nhận được luôn . ok_oke,0,0,0,0,1,0
đã nhận được bỉm của shop gửi cho mình bỉm dùng lần này sẽ đổi sang dùng bỉm này vừa rẻ vừa tiết_kiệm,1,0,0,1,0,0
giao hàng tiếp_tục ủng_hộ trong thời_gian tới,0,0,0,1,1,0
shop đóng hàng rất cẩn_thận . giao hàng nhanh . cám_ơn shop nhiều . sẽ ủng_hộ shop dài_dài ạ .,0,0,0,0,1,0
"đóng_gói cẩn_thận . , sản_phẩm ok . , giao đủ hàng , đúng sản_phẩm . , ok",0,0,0,1,1,0
"đóng_gói cẩn_thận , giao hàng nhanh , sẽ tiếp_tục ủng_hộ shop nhé",0,0,0,0,1,0
"sữa thì chất_lượng rồi , mà quà balo thì hơi xấu . đường may lỗi nhăn_nhúm",0,-1,0,1,0,0
"giao hàng nhanh , sữa hạn sử_dụng xa , mùi_vị thơm ngon , giá tốt . shop phụ vụ tận_tình , bọc hàng rất cẩn_thận , sẽ ủng_hộ shop tiếp .",1,1,1,0,1,0
"đóng_gói sản_phẩm cẩn_thận , đẹp_mắt . sữa thơm ngon , đặc sánh . nói_chung oke",0,0,0,1,1,0
"shop bán hàng rất chuẩn chất_lượng tốt , ng bán dễ_thương , giao hàng nhanh , ủng_hộ shop lâu_dài",0,1,0,1,1,1
"xốp đóng_gói cẩn_thận cho xốp 5 sao cảm_ơn xốp ủng_hộ xốp lần sau , mình đặt cả sữa non idong nữa mà chắc hết hàng nên không thấy có",0,0,0,0,1,0
"đã nhận hàng , chưa sử_dụng nhưng shop giao hàng nhanh , đúng như đặt_hàng nên cho 5 *",0,0,0,0,1,0
"giao hàng rất nhanh . sản_phẩm mới , hạn sử_dụng xa 👍",0,0,1,1,1,0
hàng chuẩn giao hàng nhanh,0,0,0,0,1,1
dùng thích lắm,0,0,0,1,0,0
shop đóng_gói cẩn thẩn . sữa có tem chống hàng giả . lần sau sẽ tiếp_tục mua,0,0,0,0,1,1
"shop đóng hàng kĩ , giao hàng nhanh , uống thơm thơm ngậy ngậy , mình mix cùng milo",0,0,0,1,1,0
đóng_gói không chắc_chắn lắm nên méo lõm hết hộp,0,0,0,0,-1,0
"ok đóng_gói chuẩn ,",0,0,0,1,1,0
đóng_gói kĩ . giao hàng lần sau_hết sẽ mua tiếp,0,0,0,0,1,0
hàng đóng_gói rất cẩn hàng dùng hợp sau sẽ ủng_hộ shop tiếp,0,0,0,0,1,0
giao hàng nhanh,0,0,0,0,1,0
"giao hàng nhanh , sản_phẩm_chất_lượng rất tốt , giá rẻ hơn cửa_hàng mình hay mua",1,0,0,1,1,0
"video không liên_quan lắm . nhưng shop đóng_gói hàng cẩn_thận , hạn sử_dụng xa . chất_lượng sữa m sẽ đánh_giá sau ạ",0,0,1,1,1,0
hàng bọc cẩn_thận không bị méo vỏ hộp . giao hàng nhanh . giá rẻ hơn thị_trường hi_vọng hàng chính hãng,1,0,0,0,1,0
"thích nhất là hạn sử_dụng mới_tinh luôn , mua của shop nhiều lần rồi",0,0,1,0,0,0
giao hàng lâu quá . còn mọi thứ thì ok . đóng_gói cẩn_thận . k bị móp méo .,0,0,0,0,-1,0
đóng_gói sản_phẩm tốt . đã mua hàng của shop lần 2 . đóng hàng hơi chậm .,0,0,0,0,-1,0
em nhân_viên giao hàng rất dễ_thương,0,1,0,0,0,0
"shop làm_ăn có tâm lắm , giao hàng đúng hình , đóng_gói cẩn_thận giao hàng nhanh tiếp_tục ủng hô shop",0,1,0,0,1,1
"chuẩn_bị hàng và giao cho vc nhanh , đóng_thùng chắc_chắn , bọc chống sốc cẩn_thận 👍 🏻",0,0,0,0,1,0
"mua sữa của shop mấy lần rồi . sữa chuẩn , hạn sử_dụng xa . shop gói hàng cẩn_thận",0,0,1,0,1,1
giao hàng nhanh . shop uy_tín . sản_phẩm dùng tốt . gói hàng cẩn_thận,0,0,0,1,1,0
"mình thường mua sữa của shop . hàng đóng_gói cẩn_thận , giá phải_chăng , giao hàng nhanh",1,0,0,0,1,0
"giao hàng nhanh , đóng_gói sản_phẩm đẹp , chắc_chắn , date_dài , phù_hợp với giá",1,0,1,0,1,0
shop giao hàng nhanh . đóng_gói chắc_chắn . giá khá mềm ? 👌,1,0,0,0,1,0
"đã nhận được đóng_gói cẩn_thận , giao hàng siêu nhanh",0,0,0,0,1,0
"giao hàng nhanh đóng_gói sản_phẩm cẩn_thận giá_cả hợp_lý , ủng hỏi dài .",1,0,0,0,1,0
"hàng chuẩn mẫu mới , sữa mát dễ uống tuy_nhiên không tăng cân nhiều , bé tiêu_hoá oke",0,0,0,1,0,1
"mới mua lần đầu , shop đóng hàng kỹ . nếu bé uống hợp_tác thì sẽ tiếp_tục ủng_hộ shop",0,0,0,0,1,0
"shop bán hàng gần hạn sử_dụng , trong khi ghi thông_tin thì hạn sử_dụng tháng 1 năm 21 . không phải lần đầu mua đồ của shop but sẽ không còn những lần sau",0,0,-1,0,0,0
"đóng_gói quá tệ , sữa thì móp đều hết các phía , có_thể do bị móp từ trước rồi , cả 3 lon đều không có tem đỏ dán trên nắp , và tem dán từ nắp xuống thân lon , chắc_chắn shop lừa_đảo bán sữa giả , vì phần dưới hạn sử_dụng của 3 lon đều có vết xước như trong hình mình chụp",0,0,0,0,-1,-1
hàng oke chính hãng giá lại tốt nên mình sẽ ủng_hộ shop thêm nữa .,1,0,0,1,0,1
"giao hàng khá nhanh . , hàng chuẩn , không móp , gói hàng đẹp và kỹ . rất hài_lòng .",0,0,0,1,1,1
"giao hàng nhanh , đóng_gói kỹ_càng , chưa sử_dụng chưa biết chất_lượng",0,0,0,0,1,0
"đợt này đóng_gói bị móp 1 hộp , kg biết cấn ở khâu nào nhưng mua hàng quen rồi vẫn ủng_hộ shop",0,0,0,0,-1,0
"shop phục_vụ tốt , đóng_gói cũng cẩn_thận , giao hàng siêu nhanh",0,1,0,0,1,0
"sữa shop giao siêu nhanh , hạn sử_dụng tận tháng 7 / 202 . mình rất ưng , sẽ luôn ủng_hộ shop",0,0,1,1,1,0
"shop giao hàng nhanh , sữa có đầy_đủ tem chống hàng giả nên yên_tâm",0,0,0,0,1,1
"shop gói hàng cẩn_thận lắm , giao hàng hơi lâu xíu , thanks shp nha",0,0,0,0,1,0
đã mua nhiều lần . giá rẻ hơn thị gói cẩn_thận . 10 🌟,1,0,0,0,1,0
giao siêu nhanh và đóng_gói đồ siêu_tốc . kiểu như từ bên cạnh nhà hàng_xóm chạy sang ý .,0,0,0,0,1,0
thời_gian chuẩn_bị và giao hàng nhanh . đóng_gói chắc lượng sản_phẩm tốt . ủng_hộ shop tiếp,0,0,0,1,1,0
"đóng_gói chắc_chắn , chưa sử_dụng nên chưa biết chất_lượng sản_phẩm . date xa . mua được giá sale 841k và",1,0,1,0,1,0
"giá sale shock , bé nhà mình đêm nào cũng 1 hộp uống mới đi ngủ được",1,0,0,0,0,0
"giao hàng nhanh , đóng_gói kĩ , mua được giá sale rẻ hơn bình_thường . sry vì lấy ảnh cũ up",1,0,0,0,1,0
shop giao hàng gói sản_phẩm chắc phẩm_chất_lượng tốt,0,0,0,1,1,0
"shop giao nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ tiếp những lần sau",0,0,0,0,1,0
"mua lần thứ3 r , chất_lượng miễn bàn , sẽ còn tiếp_tục ủng_hộ , hàng giao rất nhanh . cảm_ơn shop nhiều nhé 🥰",0,0,0,1,1,0
"hàng giao nhanh , đầy_đủ , giống mô_tả . giá hợp_lí , lấy tạm hình_ảnh không liên_quan . mọi ng yên_tâm mua nhé .",1,0,0,0,1,0
shop giao hàng nhanh đóng_gói cẩn_thận,0,0,0,0,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , đúng chủng_loại , date_dài",0,0,1,1,1,1
"shop giao hàng rất nhanh , ưng nhất là đóng_gói rất chắc_chắn và có tâm . lần đầu mua của shop , sẽ dùng thử nếu hàng chuẩn sẽ ủng_hộ lâu_dài",0,0,0,0,1,0
"shop giao đúng loại , hộp sữa được đóng_gói cẩn_thận , giao hàng nhanh . bé nhà mình trước uống aptamil_đức , đọc thấy nan tốt nên mình muốn đổi sang loại này , hi_vọng em bé thích uống và uống hợp",0,0,0,0,1,0
đã mua nhiều lần từ shop . giá tốt . sữa tốt . 🥰 🥰 . ủng_hộ dài_dài,1,0,0,1,0,0
sữa thơm ngon . bé rất rất thích uống .,0,0,0,1,0,0
"bỉm giao đúng nhanh , đã mua mấy lần rất ok . đóng_gói cẩn shop",0,0,0,0,1,0
"giao nhanh , gói kĩ , hạn sử_dụng xa , áp được mã của shoppe mua giá rẻ .",1,0,1,0,1,0
"ship nhanh , đúng loại mình chọn , bé rất thích",0,0,0,0,1,0
"shop giao hàng cho bên vận_chuyển lâu quá , nhà hết sữa mà mong mãi , , sữa chất_lượng ok , hy_vọng lần sau mua shop sẽ giao nhanh hơn . , trừ 2 sao vì 2 ngày con không có sữa uống .",0,0,0,1,-1,0
"lần đầu_tiên mua hàng của shop chưa sử_dụng chưa biết chất_lượng thế_nào . nhưng hình_thức y chang hộp sữa mình đang cho con uống . shop đóng_gói cẩn_thận , không bị móp . sữa hạn sử_dụng xa . mong là hàng chuẩn để có_thể ủng_hộ shop lâu_dài 😁",0,0,1,0,1,0
sữa tốt . giá_cả phải_chăng . giao hàng nhanh . đóng_gói cẩn_thận .,1,0,0,1,1,0
"đã nhận dc , móp thùng 1xíu , chưa pha chưa biết giống loại lon thiếc không nữa , uống r sẽ đánh_giá s nha_hi",0,0,0,0,-1,0
cám . ơn shop . date xa yên_tâm mua các mom nha,0,0,1,0,0,0
"shop bán rẻ hơn m mua ở quán , đóng_gói hàng rất cẩn_thận , hi_vọng hàng chuẩn lần sau lại mua tiếp",1,0,0,0,1,0
"sữa hương vani 850gr , tuy shop ở hcm nhưng giao hàng lâu quá , hạn sử_dụng xa",0,0,1,0,-1,0
shope giao hàng nhanh . đóng_gói rất cẩn_thận . sẽ luôn ủng_hộ shope,0,0,0,0,1,0
"đóng_gói sản_phẩm chắc_chắn , đúng hàng đã chọn , giao hàng nhanh_chóng ^ ^ !",0,0,0,0,1,0
"nhận được hàng siêu nhanh , đính kèm quà cũng xinh yêu nữa . thanks shop nhiều nhiều",0,1,0,0,1,0
đã mua nhiều lần hàng của shop . rất yên_tâm về chất_lượng . shop bán hàng giá tốt,1,0,0,1,0,0
"shop bán hàng uy_tín , chất_lượng , giao hàng rất nhanh , đóng_gói đẹp và cẩn shop bán hàng đắt ủng_hộ shop lâu_dài 😘",0,0,0,1,1,1
"đóng_gói cẩn_thận , giao hàng nhanh . sữa giống với loại mình đang dùng , kiểm_tra bên ngoài tự thấy chất_lượng sữa oke . mong là hàng chuẩn , thanks shop",0,0,0,1,1,0
"giao hàng siêu hôm trước hôm sau nhận được gói cẩn_thận không bị móp méo , giá_cả phải_chăng !",1,0,0,0,1,0
đóng_gói cẩn_thận nhưng hộp vẫn bị móp . k hài_lòng cho lắm,0,0,0,0,-1,0
sản_phẩm đúng với hình_ảnh của shop giá_thành sản_phẩm cũng như chất_lượng rất tốt,1,0,0,1,0,0
sản_phẩm tuyệt_vời đúng như mô_tả chất_lượng tốt cho 5 sao lần sau mình sẽ ủng_hộ shop tiếp,0,0,0,1,0,0
chưa sử_dụng . nhưng shop gói hàng quá cẩn_thận và chắc_chắn . rất đáng mua ạ,0,0,0,0,1,0
đúng sản_phẩm . thoi gian giao hàng nhanh . mua rất nhiều lần của shop r nhé,0,0,0,0,1,1
đóng_gói cẩn_thận . shop tư_vấn nhiệt_tình .,0,1,0,0,1,0
bé nhà mình dùng bỉm này quen rùi . mình cũng ưng loại này vì bỉm không dày quá mà mềm . bé tè ít nên không lo bị tràn,0,0,0,1,0,0
"đóng_gói cẩn_thận . mua mấy lần của shop rồi , ưng_ý lắm",0,0,0,0,1,0
